Name,Sale price,Regular price,Categories,Images,Description,Published,In stock?,Allow customer reviews?
Baby Bath Tub with Pumper - 120cm,"1,645","3,000",Toys & Games > Sports & Outdoor Play > Swimming Pool & Water Toys > Swimming Pools,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/110/Baby-Bath-Tub-with-Pumper---120cm-1664446590009.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/110/Baby-Bath-Tub-with-Pumper---120cm-1664446591103.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/110/Baby-Bath-Tub-with-Pumper---120cm-1664446591780.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Baby Bath Tub with Pumper - 120cm</h2><div class=""description""><ul class=""""><li class="""">Baby bath tub</li><li class="""">Size Lenth- 120 cm/4 feet</li><li class="""">Wide-90cm /3 feet</li><li class="""">High-36 cm /15 inch</li><li class="""">Ages 1 to 8 years kid</li><li class="""">Easy to refuse air by portable valve</li><li class="""">Easy to refuse water by drain line</li><li class="""">Washable</li><li class="""">With air pumper</li><li class="""">With repair tools</li><li class="""">Use long time.</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><p ><span ></span></p><div ><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/110/Baby-Bath-Tub-with-Pumper---120cm-1664446592618.jpg"" ></div></div><div ><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/110/Baby-Bath-Tub-with-Pumper---120cm-1664446593719.jpg"" ></div></div><p ><span></span></p></div></div><h2 class=""specifications_heading"">Specifications of Baby Bath Tub with Pumper - 120cm</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">209325171_BD-1159566163</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Baby Bath Tub with Pumper - 120cm</div></div></div></div>",-1,0,1
"Self Stirring Mug Stainless Steel Coffee Mug - Multicolour, 350 ml with battery",360,600,Kitchen & Dining > Drinkware > Cups >  Mugs & Saucers,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/111/Self-Stirring-Mug-Stainless-Steel-Coffee-Mug---Multicolour--350-ml-with-battery-1664446597535.png,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/111/Self-Stirring-Mug-Stainless-Steel-Coffee-Mug---Multicolour--350-ml-with-battery-1664446598207.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/111/Self-Stirring-Mug-Stainless-Steel-Coffee-Mug---Multicolour--350-ml-with-battery-1664446599319.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/111/Self-Stirring-Mug-Stainless-Steel-Coffee-Mug---Multicolour--350-ml-with-battery-1664446600385.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/111/Self-Stirring-Mug-Stainless-Steel-Coffee-Mug---Multicolour--350-ml-with-battery-1664446601492.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/111/Self-Stirring-Mug-Stainless-Steel-Coffee-Mug---Multicolour--350-ml-with-battery-1664446602568.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Self Stirring Mug Stainless Steel Coffee Mug - Multicolour, 350 ml with battery</h2><div class=""description""><ul class=""""><li class="""">Type: Coffee Mug</li><li class="""">Easy to use</li><li class="""">Material: Stainless Steel</li><li class="""">Colour: Multicolor</li><li class="""">Capacity: 350 Milliliters</li><li class="""">Item Dimensions LxWxH: 9 x 9 x 12 Centimeters</li><li class="""">Eco-friendly</li><li class="""">Microwave Safe</li><li class="""">Item Weight: 0.2 Grams</li><li class="""">Requires 2 x AAA batteries ( included)</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><p ></p><div ><img class="""" src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/111/Self-Stirring-Mug-Stainless-Steel-Coffee-Mug---Multicolour--350-ml-with-battery-1664446603684.png"" ></div><div ><img class="""" src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/111/Self-Stirring-Mug-Stainless-Steel-Coffee-Mug---Multicolour--350-ml-with-battery-1664446604375.png"" ></div><div ><img class="""" src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/111/Self-Stirring-Mug-Stainless-Steel-Coffee-Mug---Multicolour--350-ml-with-battery-1664446605475.png"" ></div><div ><img class="""" src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/111/Self-Stirring-Mug-Stainless-Steel-Coffee-Mug---Multicolour--350-ml-with-battery-1664446606537.png"" ></div></div></div><h2 class=""specifications_heading"">Specifications of Self Stirring Mug Stainless Steel Coffee Mug - Multicolour, 350 ml with battery</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">168326022_BD-1102364945</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Self Stirring Mug Stainless Steel Coffee Mug - Multicolour, 350 ml with battery</div></div></div></div>",-1,0,1
Broad Rough Gas Lighter,275,450,Groceries > Cigars & Cigarettes > Lighters,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/112/Broad-Rough-Gas-Lighter-1664446610648.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/112/Broad-Rough-Gas-Lighter-1664446611727.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/112/Broad-Rough-Gas-Lighter-1664446612799.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/112/Broad-Rough-Gas-Lighter-1664446613455.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Broad Rough Gas Lighter</h2><div class=""description""><ul class=""""><li class="""">Easy to use.</li><li class="""">Easy to carry.</li><li class="""">Refillable.</li><li class="""">Fashionable.</li><li class="""">Professional design and durability.</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><p ><span ></span></p><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/112/Broad-Rough-Gas-Lighter-1664446614216.jpg"" ></div><p></p><div ><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/112/Broad-Rough-Gas-Lighter-1664446615292.jpg"" ></div></div><p ><span></span></p></div></div><h2 class=""specifications_heading"">Specifications of Broad Rough Gas Lighter</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">213593552_BD-1162828275</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Broad Rough Gas Lighter</div></div></div></div>",-1,0,1
Wood Pepper and Salt Grinder -(Wooden),280,450,Home Appliances > Small Kitchen Appliances > Food Preparation > Grinders,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/113/Wood-Pepper-and-Salt-Grinder---Wooden--1664446619449.png,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/113/Wood-Pepper-and-Salt-Grinder---Wooden--1664446620083.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/113/Wood-Pepper-and-Salt-Grinder---Wooden--1664446620783.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Wood Pepper and Salt Grinder -(Wooden)</h2><div class=""description""><ul class=""""><li class="""">Product Type: Grinder</li><li class="""">Material: Wood and Metal</li><li class="""">High-quality product</li><li class="""">Grinds herbs in as little as 30 seconds</li><li class="""">Grind for Home Flavour</li><li class="""">Use to easy</li><li class="""">6 inch,8 inch</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><p ><span ></span></p><div ><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/113/Wood-Pepper-and-Salt-Grinder---Wooden--1664446621984.jpg"" ></div></div><p ><span></span></p><div ><div ><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/113/Wood-Pepper-and-Salt-Grinder---Wooden--1664446623057.jpg"" ></div></div></div><p ><span></span></p></div></div><h2 class=""specifications_heading"">Specifications of Wood Pepper and Salt Grinder -(Wooden)</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">190078371_BD-1137545393</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Wood Pepper and Salt Grinder -(Wooden)</div></div></div></div>",-1,0,1
Plastic Monty Party Balloons,155,250,Toys & Games > Party Supplies > Balloons,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/114/Plastic-Monty-Party-Balloons-1664446626559.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/114/Plastic-Monty-Party-Balloons-1664446627254.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Plastic Monty Party Balloons</h2><div class=""description""><ul class=""""><li class="""">Packing Type</li><li class="""">Packet</li><li class="""">Packaging Size</li><li class="""">50 Piece</li><li class="""">Brand</li><li class="""">Monty</li><li class="""">Material</li><li class="""">Latex</li><li class="""">Occasion</li><li class="""">Birthday Party</li></ul></div><div class=""htmlContent""></div><h2 class=""specifications_heading"">Specifications of Plastic Monty Party Balloons</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">132918134_BD-1054194481</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Plastic Monty Party Balloons</div></div></div></div>",-1,0,1
1.8L Oil Filter Pot Dispenser Stainless Steel Lid Filter Base Cooking Oil Filter,799,"1,230",Kitchen & Dining > Kitchen Utensils > Oil Sprayers & Dispensers,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/115/1-8L-Oil-Filter-Pot-Dispenser-Stainless-Steel-Lid-Filter-Base-Cooking-Oil-Filter-1664446631125.png,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/115/1-8L-Oil-Filter-Pot-Dispenser-Stainless-Steel-Lid-Filter-Base-Cooking-Oil-Filter-1664446631771.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/115/1-8L-Oil-Filter-Pot-Dispenser-Stainless-Steel-Lid-Filter-Base-Cooking-Oil-Filter-1664446632866.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/115/1-8L-Oil-Filter-Pot-Dispenser-Stainless-Steel-Lid-Filter-Base-Cooking-Oil-Filter-1664446633550.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/115/1-8L-Oil-Filter-Pot-Dispenser-Stainless-Steel-Lid-Filter-Base-Cooking-Oil-Filter-1664446634250.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/115/1-8L-Oil-Filter-Pot-Dispenser-Stainless-Steel-Lid-Filter-Base-Cooking-Oil-Filter-1664446634941.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/115/1-8L-Oil-Filter-Pot-Dispenser-Stainless-Steel-Lid-Filter-Base-Cooking-Oil-Filter-1664446635632.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of 1.8L Oil Filter Pot Dispenser Stainless Steel Lid Filter Base Cooking Oil Filter</h2><div class=""description""><ul class=""""><li class="""">Product name: dripping oil container</li><li class="""">Material: Stainless steel</li><li class="""">Color: Silver</li><li class="""">Capacity: 1.8L</li><li class="""">The product is made of 304 high quality stainless steel, very practical and safe, suitable for kitchen use.</li><li class="""">Easy to hold the handle to avoid burns.-Cover with a lid to prevent dust and insects and keep them clean.</li><li class="""">Equipped with a filter to filter small particles of frying oil for convenient use.</li><li class="""">Allows you to reuse your cooking oil multiple times without wasting or affecting the taste of other dishes.</li><li class="""">The oil storage container can make grease, cooking oil, coconut oil, grease, cooking oil reusable by filtering out particles and offering convenient storage. Also used for daily Kitchen use to sift flour, brew loose leaf tea, strained thick sauces etc.</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><span></span></div></div><h2 class=""specifications_heading"">Specifications of 1.8L Oil Filter Pot Dispenser Stainless Steel Lid Filter Base Cooking Oil Filter</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">267890084_BD-1239937223</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">1.8L Oil Filter Pot Dispenser Stainless Steel Lid Filter Base Cooking Oil Filter</div></div></div></div>",-1,0,1
"Hot Drinking Mug, PP – 200ml-1pcs",299,400,Kitchen & Dining > Drinkware > Cups >  Mugs & Saucers,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/116/Hot-Drinking-Mug--PP-–-200ml-1pcs-1664446640434.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading""></h2><div class=""description""></div><div class=""htmlContent""></div><h2 class=""specifications_heading""></h2><div class=""specifications""></div><div class=""boxContent""></div></div>",-1,0,1
Sandwich Maker Sonifer,"1,850","2,500",Home Appliances > Small Kitchen Appliances > Electric Sandwich Makers & Presses,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/117/Sandwich-Maker-Sonifer-1664446644024.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/117/Sandwich-Maker-Sonifer-1664446645133.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/117/Sandwich-Maker-Sonifer-1664446645873.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Sandwich Maker Sonifer</h2><div class=""description""><ul class=""""><li class="""">Deep-dish design</li><li class="""">Butter overflow channel</li><li class="""">Have 2 waffle plates</li><li class="""">Non-stick coating</li><li class="""">Fast heating</li><li class="""">220-240 V~50-60 Hz, 750W</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><p ><span ></span></p><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/117/Sandwich-Maker-Sonifer-1664446647016.jpg"" ></div><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/117/Sandwich-Maker-Sonifer-1664446648082.jpg"" ></div><p></p><div ></div></div></div><h2 class=""specifications_heading"">Specifications of Sandwich Maker Sonifer</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">185763998_BD-1131622534</div></li><li class=""key-li""><span class=""key-title""> Model  </span><div class=""html-content key-value"">1</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Sonifer Sandwich Maker-00750w</div></div></div></div>",-1,0,1
GOLDEN 1 Zippo Lighter with - GOLDEN 1,390,600,Groceries > Cigars & Cigarettes > Lighters,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/118/GOLDEN-1-Zippo-Lighter-with---GOLDEN-1-1664446652216.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading""></h2><div class=""description""></div><div class=""htmlContent""></div><h2 class=""specifications_heading""></h2><div class=""specifications""></div><div class=""boxContent""></div></div>",-1,0,1
Lance caryea হট পট,999,"1,200",Kitchen & Dining > Kitchen Storage & Accessories > Lunch Bags & Boxes,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/119/Lance-caryea-হট-পট-1664446656114.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Lance caryea হট পট</h2><div class=""description""><ul class=""""><li class="""">Product Type: Hot Pot</li><li class="""">Main Material: Plastic</li><li class="""">Best quality product</li><li class="""">Long Lasting Usages</li></ul></div><div class=""htmlContent""></div><h2 class=""specifications_heading"">Specifications of Lance caryea হট পট</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">184435567_BD-1129381317</div></li><li class=""key-li""><span class=""key-title""> Material  </span><div class=""html-content key-value"">Fabric and Plastic</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Lance caryea Hot Pot</div></div></div></div>",-1,0,1
One Time Disposible Foam Box LB 1 - 20 Pcs,120,155,Stationery & Craft > School & Office Equipment > Pencil Cases & Boxes,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/120/One-Time-Disposible-Foam-Box-LB-1---20-Pcs-1664446660215.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading""></h2><div class=""description""></div><div class=""htmlContent""></div><h2 class=""specifications_heading""></h2><div class=""specifications""></div><div class=""boxContent""></div></div>",-1,0,1
wildfire flying fire lighters creative personality-1pcs,350,650,Groceries > Cigars & Cigarettes > Lighters,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/121/wildfire-flying-fire-lighters-creative-personality-1pcs-1664446664116.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading""></h2><div class=""description""></div><div class=""htmlContent""></div><h2 class=""specifications_heading""></h2><div class=""specifications""></div><div class=""boxContent""></div></div>",-1,0,1
Refillable Gas Lighter,350,700,Groceries > Cigars & Cigarettes > Lighters,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/122/Refillable-Gas-Lighter-1664446668014.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading""></h2><div class=""description""></div><div class=""htmlContent""></div><h2 class=""specifications_heading""></h2><div class=""specifications""></div><div class=""boxContent""></div></div>",-1,0,1
Rain And Sun Protected Smart Fashionable Mini Folding Umbrella with Cute Capsule Box,490,"1,000",Fashion > Women > Accessories > Umbrellas,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/123/Rain-And-Sun-Protected-Smart-Fashionable-Mini-Folding-Umbrella-with-Cute-Capsule-Box-1664446671641.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/123/Rain-And-Sun-Protected-Smart-Fashionable-Mini-Folding-Umbrella-with-Cute-Capsule-Box-1664446672729.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/123/Rain-And-Sun-Protected-Smart-Fashionable-Mini-Folding-Umbrella-with-Cute-Capsule-Box-1664446673805.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of Rain And Sun Protected Smart Fashionable Mini Folding Umbrella with Cute Capsule Box</h2><div class=""description""><ul class=""""><li class="""">The cute umbrella is ultra light-weight and small</li><li class="""">Can be carried with ease wherever you go</li><li class="""">Ultra small, the cool umbrella is Mini size</li><li class="""">Foldable to 18cm / 7inches</li><li class="""">Compact design can easily be stored in your bag or pocket</li><li class="""">Flexible fibreglass and 6-rib of aluminium alloy design</li><li class="""">Frosted rubberized handle brings you a lasting sense of comfortable grip</li><li class="""">Fully blocks heat and harsh UV rays with the intensive black vinyl coating</li><li class="""">The cute umbrella is ultra light-weight and small</li><li class="""">Can be carried with ease wherever you go</li><li class="""">Ultra small, the cool umbrella is Mini size</li><li class="""">Foldable to 18 cm / 7 inches</li><li class="""">Compact design can easily be stored in your bag or pocket</li><li class="""">Flexiblefibreglassand 6-rib ofaluminiumalloy design</li><li class="""">Frosted rubberized handle brings you a lasting sense of comfortable grip</li><li class="""">Fully blocks heat and harsh UV rays with the intensive black vinyl coating</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><p ><span ></span></p><div ><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/123/Rain-And-Sun-Protected-Smart-Fashionable-Mini-Folding-Umbrella-with-Cute-Capsule-Box-1664446677955.png"" ></div></div><p ><span></span></p></div></div><h2 class=""specifications_heading"">Specifications of Rain And Sun Protected Smart Fashionable Mini Folding Umbrella with Cute Capsule Box</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">132128700_BD-1052876967</div></li><li class=""key-li""><span class=""key-title""> Main Material  </span><div class=""html-content key-value"">Silk</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">Rain And Sun Protected Smart Fashionable Mini Folding Umbrella with Cute Capsule Box</div></div></div></div>",-1,0,1
Refillable Gas Lighter,370,650,Groceries > Cigars & Cigarettes > Lighters,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/124/Refillable-Gas-Lighter-1664446681906.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading""></h2><div class=""description""></div><div class=""htmlContent""></div><h2 class=""specifications_heading""></h2><div class=""specifications""></div><div class=""boxContent""></div></div>",-1,0,1
Tedemei Lunch Box #6527 1 Containers Lunch Box (710 ml),799,"1,000",Kitchen & Dining > Kitchen Storage & Accessories > Lunch Bags & Boxes,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/125/Tedemei-Lunch-Box--6527-1-Containers-Lunch-Box--710-ml--1664446685789.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading""></h2><div class=""description""></div><div class=""htmlContent""></div><h2 class=""specifications_heading""></h2><div class=""specifications""></div><div class=""boxContent""></div></div>",-1,0,1
Rain And Sun Protected Smart Fashionable Mini Folding Umbrella with Cute Capsule Box,499,"1,000",Fashion > Women > Accessories > Umbrellas,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/126/Rain-And-Sun-Protected-Smart-Fashionable-Mini-Folding-Umbrella-with-Cute-Capsule-Box-1664446689921.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/126/Rain-And-Sun-Protected-Smart-Fashionable-Mini-Folding-Umbrella-with-Cute-Capsule-Box-1664446690640.jpg","<div class=""drz_description""><h2 class=""productDetails_heading""></h2><div class=""description""></div><div class=""htmlContent""></div><h2 class=""specifications_heading""></h2><div class=""specifications""></div><div class=""boxContent""></div></div>",-1,0,1
Refillable Lighter Keychain Hiking Survival Mini Lighters Zippo (without Zippo Oil),350,600,Groceries > Cigars & Cigarettes > Lighters,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/127/Refillable-Lighter-Keychain-Hiking-Survival-Mini-Lighters-Zippo--without-Zippo-Oil--1664446694522.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading""></h2><div class=""description""></div><div class=""htmlContent""></div><h2 class=""specifications_heading""></h2><div class=""specifications""></div><div class=""boxContent""></div></div>",-1,0,1
জিপো Lighter-1pcs,350,600,Groceries > Cigars & Cigarettes > Lighters,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/128/জিপো-Lighter-1pcs-1664446698631.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading""></h2><div class=""description""></div><div class=""htmlContent""></div><h2 class=""specifications_heading""></h2><div class=""specifications""></div><div class=""boxContent""></div></div>",-1,0,1
BBQ Grill Machine/ Portable Barbecue Machine- Black,950,"1,800",Kitchen & Dining > Cookware > Griddle & Grills,"https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/129/BBQ-Grill-Machine--Portable-Barbecue-Machine--Black-1664446702504.jpg,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/129/BBQ-Grill-Machine--Portable-Barbecue-Machine--Black-1664446703591.jpg","<div class=""drz_description""><h2 class=""productDetails_heading"">Product details of BBQ Grill Machine/ Portable Barbecue Machine- Black</h2><div class=""description""><ul class=""""><li class="""">Light &amp; portable</li><li class="""">size 14 inci</li><li class="""">Clean and smokeless grilling</li><li class="""">Durable stainless steel heating element</li><li class="""">With ignition device: Not included</li><li class="""">Fuel: Charcoal</li><li class="""">Structure: One piece</li><li class="""">Applicable: 3 - 5 persons</li><li class="""">Stove type: Combination stove</li><li class="""">Material: Stainless Steel</li><li class="""">Outdoor use</li><li class="""">Weight: 2kg</li></ul></div><div class=""htmlContent""><div class=""html-content detail-content""><p ><span ></span></p><div ><div ><img src=""https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/129/BBQ-Grill-Machine--Portable-Barbecue-Machine--Black-1664446704447.jpg"" ></div></div><p ><span></span></p></div></div><h2 class=""specifications_heading"">Specifications of BBQ Grill Machine/ Portable Barbecue Machine- Black</h2><div class=""specifications""><ul class=""specification-keys""><li class=""key-li""><span class=""key-title""> Brand  </span><div class=""html-content key-value"">No Brand</div></li><li class=""key-li""><span class=""key-title""> SKU  </span><div class=""html-content key-value"">185981645_BD-1132057891</div></li><li class=""key-li""><span class=""key-title""> Model  </span><div class=""html-content key-value"">0</div></li></ul></div><div class=""boxContent""><div class=""box-content""><span class=""key-title"">What’s in the box</span><div class=""html-content box-content-html"">BBQ Grill Machine/ Portable Barbecue Machine- Black</div></div></div></div>",-1,0,1
Hotpot 900 ML Big Tiffin Box Stelo,990,"1,200",Kitchen & Dining > Kitchen Storage & Accessories > Lunch Bags & Boxes,https://danamela.com.bd/wp-content/uploads/product_images/products-1664445637526/130/Hotpot-900-ML-Big-Tiffin-Box-Stelo-1664446708329.jpg,"<div class=""drz_description""><h2 class=""productDetails_heading""></h2><div class=""description""></div><div class=""htmlContent""></div><h2 class=""specifications_heading""></h2><div class=""specifications""></div><div class=""boxContent""></div></div>",-1,0,1
